track_id,release_year,decade,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence,artist_popularity,followers,mean_syllables_word,mean_words_sentence,n_sentences,n_words,sentence_similarity,vocabulary_wealth
3VAX2MJdmdqARLSU5hPMpm,2011.0,2010s,0.863,0.719,0.308,0.0,0.253,0.922,115.075,0.589,36.0,7.994969522697877,1.44,25.56,4.672828834461906,8.538367426647644,0.0001796945193171,0.57
01zME4q62SDPtD0hOSmTrG,2018.0,2010s,0.101,0.748,0.666,0.000653,0.0976,0.0833,114.982,0.359,37.0,8.990067695753655,1.18,4.3,3.8501476017100584,5.805134968916488,0.0685990338164251,0.53
2Dh5wED4UVeiBqneUdc5Gy,2018.0,2010s,0.191,0.608,0.664,0.0427,0.12,0.0435,100.011,0.513,33.0,9.210340371976184,1.22,3.21,4.07753744390572,5.811140992976701,0.0332728372655777,0.55
2hX9xFhvz0LTYJ7KvcENMl,2010.0,2010s,0.678,0.679,0.247,1.29e-06,0.179,0.924,100.846,0.397,1.0,1.791759469228055,1.51,104.79,3.367295829986474,8.765770543987257,0.1798941798941798,0.49
58QDB1sKe1wHZEvngevtGE,2018.0,2010s,0.0786,0.47,0.828,0.0,0.178,0.07,96.149,0.856,51.0,10.548704199338523,2.01,3.45,3.5263605246161616,5.278114659230517,0.0227272727272727,0.68
2lDVtvoP6N88HU9CAREHUz,2012.0,2010s,0.492,0.629,0.144,0.0,0.239,0.946,83.746,0.538,2.0,2.1972245773362196,1.62,22.66,3.8066624897703196,7.5352967024440884,0.007399577167019,0.7
6lgHNsNnN2ohPCBPtXwqvI,2019.0,2010s,0.316,0.336,0.861,0.000107,0.216,0.102,179.142,0.789,40.0,9.519367998447342,1.78,4.32,3.4657359027997265,5.429345628954441,0.0451612903225806,0.58
2kmakreNNd0A2UAPA1hIO3,2018.0,2010s,0.148,0.79,0.722,0.0,0.172,0.0678,98.109,0.948,45.0,10.991460106099893,2.14,2.63,3.58351893845611,5.0238805208462765,0.0588235294117647,0.65
6SO4EIIj2GPGPaX5KeWhoH,2018.0,2010s,0.288,0.676,0.719,0.0,0.136,0.124,107.064,0.769,37.0,8.060224240440958,1.5,3.86,4.30406509320417,5.860786223465865,0.0726788432267884,0.37
6468uEZ55ToByeG8j4ndq5,2016.0,2010s,0.582,0.755,0.843,0.00012,0.0834,0.349,138.121,0.812,13.0,4.955827057601261,2.02,3.27,3.6375861597263857,5.308267697401205,0.0555555555555555,0.53
4p1UKkQQOeRafwDg53JAxa,2018.0,2010s,0.0447,0.686,0.659,0.0,0.0892,0.307,154.977,0.716,26.0,4.990432586778736,1.19,5.24,4.2626798770413155,6.354370040797351,0.0244306418219461,0.48
3FaeRwOahQ8DyY1fSg6HO1,2019.0,2010s,0.0989,0.749,0.479,0.0032,0.376,0.104,119.956,0.264,31.0,4.276666119016055,1.11,3.58,4.499809670330265,6.57507584059962,0.1062308478038815,0.37
4lMG05ZPmd021uMdkU1xUO,2018.0,2010s,0.119,0.594,0.907,1.59e-06,0.0593,0.053,104.009,0.351,24.0,4.127134385045092,1.22,1.8,1.791759469228055,2.9444389791664403,0.0,0.57
4hLyIT8U2hmwzdaBOj9a8b,2019.0,2010s,0.464,0.762,0.591,0.0685,0.371,0.114,99.997,0.837,15.0,2.8903717578961645,1.42,3.51,4.330733340286331,6.013715156042802,0.0021621621621621,0.73
1osRTIqOKa0v2QJS3TSz7y,2019.0,2010s,0.609,0.804,0.242,0.0163,0.165,0.315,85.096,0.707,35.0,3.9512437185814275,1.32,3.46,3.9318256327243257,5.605802066295998,0.0416326530612244,0.57
2EI7eVHpzpB4GctbEH29WI,2013.0,2010s,0.893,0.664,0.283,0.0,0.139,0.0411,103.273,0.459,25.0,8.847359875474174,2.02,2.73,4.465908118654584,5.8971538676367405,0.0372093023255813,0.53
0N7RHR9rdwzcbjOPh9lxaI,2018.0,2010s,0.758,0.596,0.544,0.0,0.127,0.0332,92.044,0.338,12.0,1.791759469228055,1.22,2.92,3.713572066704308,5.198497031265826,0.0294871794871794,0.55
5byKgHfLyJiP3n8xbO9L78,2019.0,2010s,0.752,0.49,0.344,0.019,0.14,0.0826,115.087,0.374,41.0,6.411818267709897,1.07,4.8,4.127134385045092,5.983936280687191,0.1174863387978142,0.39
45Qh9HP3UPOhrkoFNPyKvM,2013.0,2010s,0.163,0.53,0.663,0.00045,0.144,0.0334,130.756,0.776,41.0,10.281649978116283,2.28,4.26,3.1780538303479458,5.0689042022202315,0.0276679841897233,0.66
5GcjIiSS47T64N1DFxn1UK,2016.0,2010s,0.0245,0.741,0.295,0.0,0.142,0.0446,125.936,0.236,31.0,5.262690188904886,1.22,2.92,3.713572066704308,5.198497031265826,0.0294871794871794,0.55
63dcYPuE3PEauC0t480FKn,1994.0,1990s,0.421,0.4,0.343,0.543,0.334,0.035,112.185,0.514,41.0,9.562264046489428,1.76,3.7,3.332204510175204,5.1298987149230735,0.037037037037037,0.71
2xfFwU5W4Gs9GPOHRFiYId,2019.0,2010s,0.0883,0.829,0.741,0.000156,0.106,0.157,135.934,0.48,14.0,3.784189633918261,1.32,4.14,4.6443908991413725,6.577861357721047,0.0237959261374452,0.62
3CigsrQGmJUonQW8owzxMx,2014.0,2010s,0.691,0.596,0.22,3.02e-06,0.0973,0.0327,100.093,0.13,4.0,5.521460917862246,2.06,3.6,3.784189633918261,5.537334267018537,0.0210409745293466,0.69
5ReVGmd0h7E9fuVy9EZ9pR,2012.0,2010s,0.00152,0.792,0.773,0.401,0.0312,0.0652,119.789,0.714,16.0,4.219507705176107,1.47,3.5,5.10594547390058,6.368187186350492,0.664671554691007,0.2
5c20fXmtaoQUKQUkKJV8A9,2019.0,2010s,0.146,0.751,0.904,0.0,0.441,0.281,99.979,0.76,16.0,3.4011973816621555,1.32,4.14,4.6443908991413725,6.577861357721047,0.0237959261374452,0.62
2kg95zDmkWbcKpBJnlp0y1,2019.0,2010s,0.0586,0.86,0.475,0.0,0.114,0.424,166.007,0.489,7.0,1.6094379124341003,1.32,4.14,4.6443908991413725,6.577861357721047,0.0237959261374452,0.62
0dYa8ztKvQq8WCnWLKftf5,2019.0,2010s,0.385,0.755,0.785,0.274,0.0878,0.11,176.024,0.658,5.0,2.3978952727983707,1.21,3.74,3.58351893845611,5.393627546352362,0.0554621848739495,0.49
5lmCkYVA7AFTHexCHJp2VK,2016.0,2010s,0.662,0.709,0.288,0.003,0.11,0.0312,107.598,0.406,18.0,6.827629234502852,1.28,3.21,3.5263605246161616,5.225746673713202,0.0681818181818181,0.53
4a8L34cn3BFCvS5mTe2t01,2019.0,2010s,0.0488,0.718,0.593,0.0,0.104,0.0383,100.031,0.36,10.0,4.31748811353631,1.32,4.14,4.6443908991413725,6.577861357721047,0.0237959261374452,0.62
5WQHARjy28O4GNMhsBhr7i,2019.0,2010s,0.129,0.858,0.617,0.0,0.0719,0.0696,90.012,0.661,14.0,2.995732273553991,1.21,3.74,3.58351893845611,5.393627546352362,0.0554621848739495,0.49
3PDar88QJycibhFeFXQ8No,2019.0,2010s,0.0617,0.792,0.612,0.163,0.0699,0.0722,104.997,0.858,19.0,6.7580945044277305,2.33,3.07,3.4339872044851463,4.859812404361672,0.0160919540229885,0.73
2cKNLcYmxgsPjijaQYU6Gp,2019.0,2010s,0.713,0.813,0.718,0.0,0.17,0.125,96.011,0.755,17.0,3.6888794541139363,2.33,3.07,3.4339872044851463,4.859812404361672,0.0160919540229885,0.73
10nEq1x2RDBWA3xAmP90CS,2018.0,2010s,0.125,0.498,0.458,1.44e-05,0.11,0.0317,143.907,0.312,10.0,4.406719247264253,1.28,3.79,3.6888794541139363,5.5254529391317835,0.0337381916329284,0.58
59xCJ6lThdTNnZaUVubKzB,2018.0,2010s,0.0736,0.81,0.948,0.000135,0.352,0.0507,145.957,0.889,50.0,9.30946146284399,1.7,3.8,3.58351893845611,5.4638318050256105,0.0789915966386554,0.51
0NkaitumInuX1E4sSOn247,2019.0,2010s,0.773,0.838,0.402,0.000713,0.0799,0.192,99.99,0.813,8.0,3.4011973816621555,2.33,3.07,3.4339872044851463,4.859812404361672,0.0160919540229885,0.73
0ZO474keYWlDyDPMNb7a8X,2018.0,2010s,0.916,0.524,0.196,0.0126,0.202,0.0357,139.712,0.149,37.0,9.657714883161557,1.38,3.69,2.6390573296152584,4.442651256490317,0.0512820512820512,0.62
32Gf0AD6MkvkHuWOSB2GuN,2012.0,2010s,0.227,0.629,0.632,0.0,0.0539,0.35,86.722,0.676,43.0,9.51296031679217,1.58,4.94,4.143134726391533,6.240275845170769,0.0126916975145425,0.68
7pEcd911oSwrU1RTT2kjG7,2018.0,2010s,0.0202,0.806,0.76,1.61e-06,0.331,0.129,144.982,0.542,45.0,7.24422751560335,1.59,3.64,4.248495242049359,5.948034989180646,0.0093776641091219,0.63
3KbBkmDKspoRgbsZn10JKy,2017.0,2010s,0.00481,0.512,0.81,0.212,0.0835,0.0303,136.871,0.469,3.0,3.6888794541139363,1.48,3.12,3.2188758248682006,4.844187086458591,0.0217391304347826,0.72
3yh0edS15c60bRb7fOOHTQ,2017.0,2010s,0.459,0.538,0.629,0.00333,0.0876,0.307,149.756,0.572,39.0,8.526351129201004,1.78,4.77,3.784189633918261,5.739792912179234,0.0088593576965669,0.74
44ZYhmHakc1HF0XMVLwwyP,2002.0,2000s,0.586,0.493,0.683,0.0,0.0842,0.0605,95.459,0.74,9.0,3.871201010907891,1.53,2.81,3.091042453358316,4.3694478524670215,0.0952380952380952,0.7
3iVP2wMoIyMqdW9mqdoAxA,1975.0,1970s,0.00657,0.262,0.725,0.0521,0.387,0.0303,163.206,0.816,4.0,2.70805020110221,1.36,3.87,3.828641396489095,5.641907070938114,0.0121212121212121,0.68
3OtZb0PdIsIM6EqCbMQY65,2018.0,2010s,0.0801,0.951,0.394,0.000661,0.308,0.101,115.017,0.614,12.0,4.5217885770490405,1.1,3.05,4.07753744390572,5.739792912179234,0.0774349667271627,0.4
4d2S05H1Yc120JJ2sX3muZ,2018.0,2010s,0.229,0.714,0.759,2.1e-05,0.101,0.0505,90.005,0.37,35.0,9.380758024267314,1.34,2.9,4.0943445622221,5.717027701406222,0.0192869666861484,0.56
0wmDmAILuW9e2aRttkl4aC,2013.0,2010s,0.0665,0.535,0.861,0.0,0.375,0.0383,130.035,0.516,44.0,10.053242872620965,2.08,5.08,2.6390573296152584,4.787491742782046,0.0,0.75
75YeJHUuNgtMucF4oZdc7I,2014.0,2010s,0.0049,0.53,0.989,0.245,0.0703,0.0665,124.995,0.199,5.0,4.007333185232471,1.17,3.74,3.784189633918261,5.5134287461649825,0.0974529346622369,0.5
2WhBgBppCAVTAXUKsBqMjF,2014.0,2010s,0.527,0.534,0.683,0.0,0.517,0.0407,96.805,0.356,42.0,9.762039188951753,1.88,4.62,2.833213344056216,4.820281565605037,0.175,0.59
6UQ7Pjp28UqkHhKXQWmkwx,2018.0,2010s,0.0039,0.596,0.703,8.23e-05,0.151,0.102,170.004,0.278,16.0,5.7430031878094825,2.01,3.37,3.4339872044851463,5.049856007249537,0.0022988505747126,0.75
6XYWc7VskPQZnsY3YFqjud,2018.0,2010s,0.096,0.631,0.618,2.21e-06,0.101,0.0245,104.032,0.637,31.0,9.58107599956325,1.52,4.65,3.8918202981106265,5.529429087511423,0.2083333333333333,0.38
2Ek3gMroGECVsbWSCwCYKJ,2018.0,2010s,0.0373,0.281,0.532,0.0,0.0818,0.0518,143.379,0.128,43.0,9.536690120068803,1.05,5.2,4.48863636973214,6.298949246855942,0.0556426332288401,0.46
09D8U0TiGcj1gAwP3dSlUC,2018.0,2010s,0.0189,0.627,0.731,0.000452,0.126,0.0367,144.092,0.803,23.0,8.086410275323782,1.52,4.65,3.8918202981106265,5.529429087511423,0.2083333333333333,0.38
1GURom00ARBMnmWku3bMF8,2009.0,2000s,0.979,0.173,0.0517,0.408,0.124,0.0387,96.814,0.0383,38.0,4.962844630259907,4.0,0.5,1.0986122886681098,0.6931471805599453,0.0,0.0
74jYANJWIEPigGCv9Wl4Ug,2019.0,2010s,0.978,0.129,0.0497,0.00341,0.089,0.0452,172.404,0.04,36.0,8.807022955925477,1.36,5.67,3.6888794541139363,5.916202062607435,0.0013495276653171,0.73
2NGWdnjEkz6PB7he2xsCbU,2018.0,2010s,0.67,0.656,0.479,0.0,0.0939,0.11,91.633,0.515,40.0,9.073489189226986,2.52,3.03,3.6109179126442243,5.062595033026967,0.1746031746031746,0.6
0aAto38xlKoTxgZMQU5V4I,2019.0,2010s,0.856,0.644,0.0897,0.0687,0.534,0.0424,95.555,0.756,33.0,3.7376696182833684,1.36,5.67,3.6888794541139363,5.916202062607435,0.0013495276653171,0.73
7Bdop7N4EKLMk4riEXQMix,2019.0,2010s,0.979,0.164,0.122,0.114,0.119,0.0502,70.632,0.146,29.0,5.68697535633982,1.36,5.67,3.6888794541139363,5.916202062607435,0.0013495276653171,0.73
67IJAW6Y4gHsBzcjUyqUW3,2018.0,2010s,0.00248,0.672,0.632,1.18e-06,0.0912,0.0271,95.015,0.421,9.0,5.68697535633982,2.52,3.03,3.6109179126442243,5.062595033026967,0.1746031746031746,0.6
4Py2NS1Cn75pZoeFIz62GJ,2014.0,2010s,0.97,0.209,0.128,0.218,0.136,0.0504,65.924,0.0976,23.0,5.666426688112432,4.0,0.5,1.0986122886681098,0.6931471805599453,0.0,0.0
5uUfkivhmpMqM5WSpdPlqH,2018.0,2010s,0.68,0.75,0.329,0.126,0.0381,0.0339,103.018,0.811,19.0,6.049733455231958,1.68,2.56,3.6888794541139363,5.056245805348308,0.0242914979757085,0.68
1B0ymvBm70MZR2TnZJUSXZ,2017.0,2010s,0.0125,0.654,0.665,0.19,0.0872,0.0571,109.965,0.733,54.0,10.764138716539604,1.51,3.3,3.1780538303479458,4.875197323201151,0.0158102766798418,0.69
3I4d2jnDgY3OKmoEwkpxmI,2006.0,2000s,0.815,0.439,0.981,0.0,0.812,0.936,83.084,0.191,17.0,6.914730892718563,1.4,4.0,3.7612001156935624,5.579729825986222,0.0511033681765389,0.54
7pGBntK7oUgjUf1xeTXyOj,2017.0,2010s,0.029,0.761,0.632,3.87e-06,0.0589,0.0498,102.038,0.921,46.0,10.125270178210997,1.48,3.74,3.7612001156935624,5.560681631015528,0.0627177700348432,0.58
0UNOHdWsfKVNBF0AEFJJjU,2018.0,2010s,0.0451,0.752,0.58,2.85e-05,0.183,0.0548,123.032,0.456,52.0,10.632846115058646,1.22,4.15,3.5263605246161616,5.393627546352362,0.0511363636363636,0.57
1SU4yHRpCctlqX5VN1nZqB,2018.0,2010s,0.139,0.894,0.521,0.000169,0.0466,0.0471,103.996,0.859,17.0,5.3471075307174685,1.25,4.45,3.6635616461296463,5.736572297479192,0.0583214793741109,0.48
0Yp8d8dUNegNuTo6zR7uep,2017.0,2010s,0.152,0.749,0.589,0.000729,0.528,0.0378,119.038,0.493,43.0,9.592195614445213,1.1,2.17,3.970291913552122,5.6937321388027,0.1553544494720965,0.45
4dwwiDqMNaBHeSrH3IHv62,2019.0,2010s,0.0185,0.792,0.781,0.0159,0.095,0.0589,125.999,0.696,53.0,10.583017437136888,1.18,2.45,3.4657359027997265,5.117993812416755,0.0387096774193548,0.57
6BHHQJCjGtAxl9eZVTo20K,2019.0,2010s,0.492,0.449,0.659,0.000301,0.134,0.0465,149.699,0.147,34.0,6.933423025730715,1.18,2.45,3.4657359027997265,5.117993812416755,0.0387096774193548,0.57
3KwymQWJRlTjORPd2UXagO,2019.0,2010s,0.147,0.596,0.555,0.263,0.614,0.102,89.936,0.12,31.0,7.904703913873747,1.18,2.45,3.4657359027997265,5.117993812416755,0.0387096774193548,0.57
3PbtKwVUqIZPvbQZarAC0w,2018.0,2010s,0.205,0.795,0.738,0.349,0.109,0.0445,116.005,0.697,32.0,7.057036981697891,1.23,2.63,4.189654742026425,5.752572638825633,0.0576923076923076,0.5
5SoI0W50ndhll8FX4m5MC0,2019.0,2010s,0.0374,0.74,0.734,0.0125,0.116,0.0533,122.024,0.166,26.0,7.364547014255642,1.18,2.45,3.4657359027997265,5.117993812416755,0.0387096774193548,0.57
4QZpZd7dV4pyKo4laqFtNU,2019.0,2010s,0.0151,0.757,0.929,0.6,0.0532,0.0377,128.0,0.388,20.0,7.463936604468925,1.16,3.22,3.828641396489095,5.680172609017068,0.0181818181818181,0.6
4jitHM87wUT8kkRNgU0bVA,2019.0,2010s,0.455,0.75,0.776,0.0162,0.111,0.0416,123.017,0.455,30.0,8.031710375322042,1.32,3.1,4.07753744390572,5.662960480135946,0.0381125226860254,0.59
0LulDGf5F9RoeTlYV3pk1c,2019.0,2010s,0.0156,0.529,0.757,0.000994,0.0868,0.0323,145.116,0.157,48.0,8.39185670010494,1.26,3.18,3.6888794541139363,5.3230099791384085,0.0283400809716599,0.63
0fg0dCPd2fCYoNPoZ40h7z,2011.0,2010s,0.0693,0.835,0.466,1.57e-06,0.243,0.227,86.046,0.862,54.0,10.779747643353929,1.06,3.65,3.295836866004329,5.159055299214529,0.2153846153846154,0.4
32xvtxzxzYFLQYXAOIZaX8,2019.0,2010s,0.0218,0.698,0.831,0.334,0.0817,0.0482,124.995,0.626,20.0,6.704414354964107,1.26,4.16,4.02535169073515,5.8971538676367405,0.109090909090909,0.41
0GaBEO2qlE1ONCfQI1jI7q,2017.0,2010s,0.414,0.851,0.384,0.00257,0.0905,0.0918,85.458,0.707,44.0,8.974618038455112,1.11,2.24,2.8903717578961645,4.290459441148391,0.0808823529411764,0.55
5LH0Rp4fXKfjC93buRZdSO,2019.0,2010s,0.00996,0.877,0.745,0.13,0.339,0.122,125.987,0.732,21.0,4.882801922586371,1.26,4.16,4.02535169073515,5.8971538676367405,0.109090909090909,0.41
0Wxn7RK86zDuDUT1uXRqmG,2019.0,2010s,0.223,0.799,0.642,0.6,0.0736,0.159,129.922,0.377,12.0,4.624972813284271,1.26,4.16,4.02535169073515,5.8971538676367405,0.109090909090909,0.41
5GDSoHGCCqsXMoBcTGTqpu,2018.0,2010s,0.0635,0.644,0.637,0.0,0.402,0.0489,111.975,0.76,33.0,5.755742213586912,1.18,2.91,4.174387269895637,5.645446897643238,0.0882936507936508,0.38
5QnmWz3GUkXdxeRGKifDbm,2017.0,2010s,0.208,0.656,0.792,3.85e-05,0.119,0.0809,100.036,0.67,3.0,4.007333185232471,1.99,3.1,4.276666119016055,5.730099782973574,0.1054325955734406,0.54
11iLvJ8LlvfgPCRGPtY6Ez,2016.0,2010s,0.626,0.798,0.558,0.572,0.0945,0.0644,115.041,0.965,19.0,6.173786103901937,1.99,3.1,4.276666119016055,5.730099782973574,0.1054325955734406,0.54
692l7suTxxaHbEMSJxtREz,2018.0,2010s,0.0942,0.506,0.813,0.0,0.106,0.0384,140.051,0.43,9.0,2.70805020110221,1.18,2.97,4.290459441148391,5.8805329864007,0.0172143974960876,0.61
2uYtnyuzS6QtR2HYmyDqaD,2019.0,2010s,0.0153,0.626,0.925,0.477,0.0531,0.0829,149.956,0.113,46.0,9.845169643211612,1.26,1.59,2.8903717578961645,3.828641396489095,0.0441176470588235,0.5
2f6K1UJm6agaj6ROa8tYBD,2018.0,2010s,0.905,0.521,0.235,0.0,0.976,0.0328,72.797,0.263,41.0,9.211539652551664,1.9,3.5,3.8918202981106265,5.4638318050256105,0.077127659574468,0.67
4opQzqCCZbeVVhFPJELL0a,2018.0,2010s,0.00157,0.606,0.881,0.599,0.133,0.259,174.046,0.216,40.0,7.575071699507561,1.34,3.88,2.833213344056216,4.634728988229636,0.0333333333333333,0.64
2r7H8zXauTITTtsnZhHDiH,2018.0,2010s,0.157,0.617,0.846,0.0,0.0708,0.0795,110.482,0.874,48.0,8.067149039910106,1.11,2.97,5.25227342804663,6.891625897052253,0.0639376218323586,0.45
1I6eECFvym37wdYPMKEc8g,2018.0,2010s,0.000278,0.735,0.786,0.00647,0.283,0.0927,112.457,0.185,51.0,9.541871851706224,1.34,3.88,2.833213344056216,4.634728988229636,0.0333333333333333,0.64
1doxtNyTD9GUumrutEkJ66,2019.0,2010s,0.00195,0.665,0.972,0.235,0.115,0.108,72.469,0.0731,44.0,9.343121483210002,1.31,3.09,3.58351893845611,5.204006687076795,0.0319327731092436,0.62
1iHhHsWNIdrKem6bf97bdd,2011.0,2010s,0.1,0.521,0.967,0.000324,0.97,0.198,77.187,0.725,24.0,7.8804263442924,1.77,3.91,4.060443010546419,5.808142489980444,0.0162907268170426,0.7
6ESHT7vZN5jFrmCNfjcFno,1996.0,1990s,0.526,0.444,0.439,0.0,0.718,0.0295,82.692,0.211,44.0,10.353702929382365,1.22,4.28,4.060443010546419,5.8805329864007,0.1616541353383458,0.4
5v6PyIx3s7Wv94ChpXhmHe,2018.0,2010s,0.561,0.601,0.72,2.53e-05,0.116,0.0561,98.466,0.697,29.0,8.481151420068972,1.22,3.37,4.2626798770413155,5.940171252720432,0.1064182194616977,0.34
5LfkJez2ixlKfbQCZ0UU65,2018.0,2010s,0.0045,0.526,0.991,0.569,0.151,0.0589,150.006,0.779,47.0,7.658227526161352,1.67,0.86,2.0794415416798357,2.1972245773362196,0.0952380952380952,0.33
0J0ACauJfpioqAqdbxESxn,2016.0,2010s,0.129,0.824,0.983,1.17e-06,0.281,0.128,144.02,0.68,7.0,5.726847747587197,2.36,4.53,2.995732273553991,5.056245805348308,0.0526315789473684,0.76
7ud8xtFxQAAa4tg0OtlN7L,2018.0,2010s,0.195,0.673,0.544,0.00724,0.0679,0.046,97.64,0.961,23.0,3.970291913552122,1.22,3.37,4.2626798770413155,5.940171252720432,0.1064182194616977,0.34
1VYTP4prOc62xQe1KWf3S5,2018.0,2010s,0.629,0.634,0.407,0.0,0.086,0.544,57.821,0.383,76.0,14.06132008425962,1.37,6.34,4.143134726391533,6.338594078203183,0.0782654680063458,0.48
4TG7IIOwK1zFkPR8xLbBpt,2018.0,2010s,0.0812,0.605,0.614,0.0,0.477,0.279,92.189,0.664,8.0,2.4849066497880004,1.22,3.37,4.2626798770413155,5.940171252720432,0.1064182194616977,0.34
5uWXtwnfK4xvLWSqvzT8Af,2019.0,2010s,0.00568,0.619,0.953,0.00176,0.625,0.296,140.053,0.186,41.0,9.672122799562842,1.36,2.47,2.8903717578961645,4.418840607796598,0.3455882352941176,0.33
0TVttiBGqou0Z5m6z9CsvM,2017.0,2010s,0.271,0.744,0.755,9.6e-05,0.0643,0.0676,93.992,0.812,0.0,3.912023005428146,2.36,4.53,2.995732273553991,5.056245805348308,0.0526315789473684,0.76
4IJb90t1b37YSerhtQzd64,2018.0,2010s,0.00178,0.428,0.981,0.577,0.176,0.504,72.847,0.168,42.0,10.088347551424729,1.0,1.54,3.367295829986474,4.204692619390966,0.5052910052910053,0.33
7KhaSPPax6sJfA4Mnt0GRt,2016.0,2010s,0.742,0.552,0.507,0.0,0.0826,0.155,165.197,0.8,5.0,3.6375861597263857,2.01,3.74,4.477336814478207,6.274762021241939,0.0237904303662122,0.68
69Jg2qdswZlkIch7NLJmEc,2017.0,2010s,0.415,0.707,0.587,0.0,0.0468,0.0763,179.974,0.822,9.0,3.9318256327243257,2.01,3.74,4.477336814478207,6.274762021241939,0.0237904303662122,0.68
5U6DLtwaVFcggOzMjimZ5g,2003.0,2000s,0.772,0.716,0.263,0.0,0.212,0.937,122.532,0.841,2.0,4.007333185232471,1.61,23.68,5.393627546352362,9.05204779298159,0.0045243182103807,0.53
3mtfWhRDqk48XntXYNm1JV,2016.0,2010s,0.494,0.54,0.523,8.57e-06,0.0879,0.0545,154.809,0.844,3.0,3.1780538303479458,1.92,3.24,4.143134726391533,5.796057750765372,0.0031729243786356,0.74
2ILq384TClhyoCq2OnHdGX,2018.0,2010s,0.00147,0.848,0.553,0.00386,0.101,0.0615,102.01,0.538,18.0,7.175489713624222,1.39,4.93,3.784189633918261,5.916202062607435,0.0675526024363233,0.49
4BnqiGfQ3Jcp484bQIuzkn,2018.0,2010s,6.12e-05,0.507,0.998,0.0105,0.292,0.126,103.488,0.131,34.0,9.687691938884457,1.7,3.33,3.5263605246161616,5.093750200806762,0.0113636363636363,0.76
5mo1OWVMkpDqMOlR4QTFF3,2017.0,2010s,0.311,0.651,0.443,9.38e-06,0.129,0.0419,126.972,0.218,21.0,6.8690144506657065,1.39,4.93,3.784189633918261,5.916202062607435,0.0675526024363233,0.49
1pjKzpPrV8lrzYvcuwYxv9,2018.0,2010s,2.4e-05,0.302,0.986,0.00346,0.26,0.221,112.422,0.123,44.0,10.828777668207083,1.56,4.62,3.4965075614664802,5.420534999272286,0.0120967741935483,0.73
5MXR47kbh4pQxJuj4ZhYU8,2017.0,2010s,0.136,0.698,0.781,6.2e-06,0.188,0.0361,93.013,0.95,3.0,3.6635616461296463,1.92,3.24,4.143134726391533,5.796057750765372,0.0031729243786356,0.74
4BxfXnGbnlibcUUPKog7Ne,1996.0,1990s,0.000421,0.263,0.828,0.018,0.232,0.0412,99.092,0.584,48.0,11.672882114630907,1.36,5.04,4.454347296253507,6.354370040797351,0.0546218487394958,0.44
2YfcEzSWVXgMWO8Obtv29J,2018.0,2010s,0.000284,0.187,0.988,0.000734,0.315,0.113,179.452,0.0576,11.0,6.261491684321042,1.5,3.77,3.4657359027997265,5.1647859739235145,0.0408602150537634,0.66
51GzDqypNoBGlILLr6CFxa,2019.0,2010s,0.00619,0.402,0.942,0.491,0.15,0.233,109.224,0.202,12.0,6.415096959171596,2.09,3.36,3.367295829986474,4.718498871295094,0.0132275132275132,0.71
7knHTs6yKuh51o2t2wyYWL,2018.0,2010s,1.47e-06,0.184,0.992,0.3,0.0547,0.14,150.037,0.126,29.0,8.376320632534823,1.84,4.45,3.713572066704308,5.58724865840025,0.0153846153846153,0.65
5JmJVj3qLsCnBsQ8IC9XLf,2009.0,2000s,0.0112,0.775,0.678,0.0105,0.125,0.0351,147.847,0.93,68.0,13.05778645552946,1.32,3.97,3.6109179126442243,5.62040086571715,0.0634920634920634,0.53
6V6fPBR4eP4UZCL4IT6lD5,2018.0,2010s,6.43e-05,0.497,0.972,0.000319,0.0621,0.102,120.019,0.392,29.0,8.675904882571059,1.81,3.24,3.6375861597263857,5.093750200806762,0.012012012012012,0.73
3kbrIhpuDBQPr7E9r2VWPR,2017.0,2010s,0.317,0.643,0.585,0.0,0.0942,0.244,80.062,0.678,45.0,9.692025505995757,1.31,4.48,4.007333185232471,6.135564891081739,0.0433263452131376,0.56
6EF9VSaxOvQZfkzcjNPAkc,2019.0,2010s,8.05e-05,0.391,0.986,7.28e-05,0.451,0.177,115.01,0.122,33.0,7.510977752014095,1.57,4.42,3.4657359027997265,5.393627546352362,0.0021505376344086,0.76
260F1LrhRMiuXOZIaypMZd,2004.0,2000s,0.0749,0.728,0.5,5.84e-06,0.108,0.0344,138.528,0.382,54.0,11.742798323622406,1.13,4.18,3.9512437185814275,5.765191102784844,0.0854901960784313,0.37
3NG2pfHRhjnRxqRnamXbyi,2016.0,2010s,9.47e-05,0.515,0.988,0.000184,0.315,0.0579,146.056,0.25,21.0,8.754318540250866,1.59,4.61,3.4657359027997265,5.351858133476067,0.032258064516129,0.72
4X0JEpL31G8J9CxrNRrIFG,2012.0,2010s,0.276,0.854,0.732,1.95e-06,0.56,0.0349,119.093,0.55,61.0,12.376705319398072,1.13,4.32,3.4657359027997265,5.37989735354046,0.1483870967741935,0.43
381ACWAAo6KuVuuaUheJUS,2016.0,2010s,2.36e-06,0.171,0.981,0.593,0.13,0.126,102.483,0.133,13.0,7.003065458786462,1.22,1.8,1.791759469228055,2.9444389791664403,0.0,0.57
5azJUob8ahbXB3M9YFwTpd,2016.0,2010s,0.0665,0.245,0.773,0.00046,0.358,0.0525,148.134,0.464,46.0,10.551375826690458,1.28,4.39,2.9444389791664403,5.017279836814924,0.0588235294117647,0.62
